忘	ボウ ・ わすれる	forget	general
忙	ボウ ・ モウ ・ いそがしい ・ せわしい ・ おそれる ・ うれえるさま	busy; occupied; restless	general
棒	ボウ	rod; stick; cane; pole; club; line	general
冒	ボウ ・ おかす	risk; face; defy; dare; damage; assume (a name)	general
膨	ボウ ・ ふくらむ ・ ふくれる	swell; get fat; thick	general
謀	ボウ ・ ム ・ はかる ・ たばかる ・ はかりごと	conspire; cheat; impose on; plan; devise; scheme; have in mind; deceive	general
僕	ボク ・ しもべ	me; I (male)	general
撲	ボク	slap; strike; hit; beat; tell; speak	general
牧	ボク ・ まき	breed; care for; shepherd; feed; pasture	general
没	ボツ ・ モツ ・ おぼれる ・ しずむ ・ ない	drown; sink; hide; fall into; disappear; die	general
堀	クツ ・ ほり	ditch; moat; canal	general
幌	コウ ・ ほろ ・ とばり	canopy; awning; hood; curtain	general
翻	ホン ・ ハン ・ ひるがえる ・ ひるがえす	flip; turn over; wave; flutter; change (mind)	general
摩	マ ・ まする ・ さする ・ する	chafe; rub; polish; grind; scrape	general
麻	マ ・ マア ・ あさ	hemp; flax	general
埋	マイ ・ うめる ・ うまる ・ うもれる ・ うずめる ・ うずまる ・ いける	bury; be filled up; embedded	general
妹	マイ ・ いもうと	younger sister	general
勉	ベン ・ つとめる	exertion	general
舗	ホ	shop; store	general
雰	フン	atmosphere; fog	general
柄	ヘイ ・ がら ・ え ・ つか	design; pattern; build; nature; handle; crank; grip; knob; shaft	general
陛	ヘイ	highness; steps (of throne)	general
壁	ヘキ ・ かべ	wall; lining (stomach); fence	general
偏	ヘン ・ かたよる	partial; side; left-side radical; inclining; biased	general
片	ヘン ・ かた- ・ かた	one-sided; leaf; sheet; right-side kata radical (no. 91)	general
封	フウ ・ ホウ	seal; closing	general
腹	フク ・ はら	abdomen; belly; stomach	general
覆	フク ・ おおう ・ くつがえす ・ くつがえる	capsize; cover; shade; mantle; be ruined	general
噴	フン ・ ふく	erupt; spout; emit; flush out	general
粉	フン ・ デシメートル ・ こ ・ こな	flour; powder; dust	general
貧	ヒン ・ ビン ・ まずしい	poverty; poor	general
敏	ビン ・ さとい	cleverness; agile; alert	general
怖	フ ・ ホ ・ こわい ・ こわがる ・ おじる ・ おそれる	dreadful; be frightened; fearful	general
敷	フ ・ しく ・ -しき	spread; pave; sit; promulgate	general
腐	フ ・ くさる ・ -くさる ・ くされる ・ くされ ・ くさらす ・ くさす	rot; decay; sour	general
箱	ソウ ・ はこ	box; chest; case; bin; railway car	general
畑	はた ・ はたけ ・ -ばたけ	farm; field; garden; one's specialty; (kokuji)	general
髪	ハツ ・ かみ	hair of the head	general
罰	バツ ・ バチ ・ ハツ ・ ばっする	penalty; punishment	general
閥	バツ	clique; lineage; pedigree; faction; clan	general
繁	ハン ・ しげる ・ しげく	luxuriant; thick; overgrown; frequency; complexity; trouble	general
範	ハン	pattern; example; model	general
飯	ハン ・ めし	meal; boiled rice	general
晩	バン	nightfall; night	general
悲	ヒ ・ かなしい ・ かなしむ	jail cell; grieve; sad; deplore; regret	general
披	ヒ	expose; open	general
疲	ヒ ・ つかれる ・ -づかれ ・ つからす	exhausted; tire; weary	general
皮	ヒ ・ かわ	pelt; skin; hide; leather; skin radical (no. 107)	general
肥	ヒ ・ こえる ・ こえ ・ こやす ・ こやし ・ ふとる	fertilizer; get fat; fertile; manure; pamper	general
微	ビ ・ かすか	delicate; minuteness; insignificance	general
匹	ヒツ ・ ひき	equal; head; counter for small animals; roll of cloth	general
彦	ゲン ・ ひこ	lad; boy (ancient)	general
菱	リョウ ・ ひし	diamond (shape); water chestnut; rhombus	general
筆	ヒツ ・ ふで	writing brush; writing; painting brush; handwriting	general
俵	ヒョウ ・ たわら	bag; bale; sack; counter for bags	general
氷	ヒョウ ・ こおり ・ ひ ・ こおる	icicle; ice; hail; freeze; congeal	general
漂	ヒョウ ・ ただよう	drift; float (on liquid)	general
秒	ビョウ	second (1/60 minute)	general
拍	ハク ・ ヒョウ	clap; beat (music)	general
泊	ハク ・ とまる ・ とめる	overnight; put up at; ride at anchor; 3-day stay	general
薄	ハク ・ うすい ・ うす- ・ -うす ・ うすめる ・ うすまる ・ うすらぐ ・ うすら- ・ うすれる ・ すすき	dilute; thin; weak (tea)	general
賠	バイ	compensation; indemnify	general
軟	ナン ・ やわらか ・ やわらかい	soft	general
乳	ニュウ ・ ちち ・ ち	milk; breasts	general
妊	ニン ・ ジン ・ はらむ ・ みごもる	pregnancy	general
粘	ネン ・ ねばる	sticky; glutinous; greasy; persevere	general
之	シ ・ の ・ これ ・ おいて ・ ゆく ・ この	of; this	general
悩	ノウ ・ なやむ ・ なやます ・ なやましい ・ なやみ	trouble; worry; in pain; distress; illness	general
濃	ノウ ・ こい	concentrated; thick; dark; undiluted	general
覇	ハ ・ ハク ・ はたがしら	hegemony; supremacy; leadership; champion	general
俳	ハイ	haiku; actor	general
拝	ハイ ・ おがむ ・ おろがむ	worship; adore; pray to	general
排	ハイ	repudiate; exclude; expel; reject	general
杯	ハイ ・ さかずき	counter for cupfuls; wine glass; glass; toast	general
肺	ハイ	lungs	general
輩	ハイ ・ -ばら ・ やから ・ やかい ・ ともがら	comrade; fellow; people; companions	general
培	バイ ・ つちかう	cultivate; foster	general
梅	バイ ・ うめ	plum	general
透	トウ ・ すく ・ すかす ・ すける ・ とうる ・ とうす	transparent; permeate; filter; penetrate	general
騰	トウ	inflation; advancing; going	general
堂	ドウ	public chamber; hall	general
童	ドウ ・ わらべ	juvenile; child	general
徳	トク	benevolence; virtue; goodness; commanding respect	general
毒	ドク	poison; virus; venom; germ; harm; injury; spite	general
栃	とち	horse chestnut; (kokuji)	general
縄	ジョウ ・ なわ ・ ただす	straw rope; cord	general
豆	トウ ・ ズ ・ まめ ・ まめ-	beans; pea; midget	general
怒	ド ・ ヌ ・ いかる ・ おこる	angry; be offended	general
冬	トウ ・ ふゆ	winter	general
凍	トウ ・ こおる ・ こごえる ・ こごる ・ いてる ・ しみる	frozen; congeal; refrigerate	general
搭	トウ	board; load (a vehicle); ride	general
棟	トウ ・ むね ・ むな-	ridgepole; ridge	general
盗	トウ ・ ぬすむ ・ ぬすみ	steal; rob; pilfer	general
湯	トウ ・ ゆ	hot water; bath; hot spring	general
糖	トウ	sugar	general
到	トウ ・ いたる	arrival; proceed; reach; attain; result in	general
兆	チョウ ・ きざす ・ きざし	portent; 10**12; trillion; sign; omen; symptoms	general
帳	チョウ ・ とばり	notebook; account book; album	general
懲	チョウ ・ こりる ・ こらす ・ こらしめる	penal; chastise; punish; discipline	general
潮	チョウ ・ しお ・ うしお	tide; salt water; opportunity	general
頂	チョウ ・ いただく ・ いただき	place on the head; receive; top of head; top; summit; peak	general
鳥	チョウ ・ とり	bird; chicken	general
沈	チン ・ ジン ・ しずむ ・ しずめる	sink; be submerged; subside; be depressed; aloes	general
珍	チン ・ めずらしい ・ たから	rare; curious; strange	general
陳	チン ・ ひねる	exhibit; state; relate; explain	general
津	シン ・ つ	haven; port; harbor; ferry	general
墜	ツイ ・ おちる ・ おつ	crash; fall (down)	general
鶴	カク ・ つる	crane; stork	general
貞	テイ ・ さだ	upright; chastity; constancy; righteousness	general
帝	テイ ・ みかど	sovereign; the emperor; god; creator	general
廷	テイ	courts; imperial court; government office	general
弟	テイ ・ ダイ ・ デ ・ おとうと	younger brother; faithful service to elders	general
抵	テイ	resist; reach; touch	general
艇	テイ	rowboat; small boat	general
敵	テキ ・ かたき ・ あだ ・ かなう	enemy; foe; opponent	general
哲	テツ ・ さとい ・ あきらか ・ しる ・ さばく	philosophy; clear	general
典	テン ・ デン	code; ceremony; law; rule	general
殿	デン ・ テン ・ との ・ -どの	Mr.; hall; mansion; palace; temple; lord	general
塗	ト ・ ぬる ・ ぬり ・ まみれる	paint; plaster; daub; smear; coating	general
丁	チョウ ・ テイ ・ チン ・ トウ ・ チ ・ ひのと	street; ward; town; counter for guns, tools, leaves or cakes of something; even number; 4th calendar sign	general
虫	チュウ ・ キ ・ むし	insect; bug; temper	general
貯	チョ ・ ためる ・ たくわえる	savings; store; lay in; keep; wear mustache	general
柱	チュウ ・ はしら	pillar; post; cylinder; support	general
智	チ	wisdom; intellect; reason	general
蓄	チク ・ たくわえる	amass; keeping a concubine; phonograph	general
秩	チツ	regularity; salary; order	general
茶	チャ ・ サ	tea	general
宙	チュウ	mid-air; air; space; sky; memorization; interval of time	general
忠	チュウ	loyalty; fidelity; faithfulness	general
抽	チュウ ・ ひき-	pluck; pull; extract; excel	general
昼	チュウ ・ ひる	daytime; noon	general
暖	ダン ・ ノン ・ あたたか ・ あたたかい ・ あたたまる ・ あたためる	warmth	general
卓	タク	eminent; table; desk; high	general
託	タク ・ かこつける ・ かこつ ・ かこつける	consign; requesting; entrusting with; pretend; hint	general
諾	ダク	consent; assent; agreement	general
丹	タン ・ に	rust-colored; red; red lead; pills	general
淡	タン ・ あわい	thin; faint; pale; fleeting	general
炭	タン ・ すみ	charcoal; coal	general
胆	タン ・ きも	gall bladder; courage; pluck; nerve	general
誕	タン	nativity; be born; declension; lie; be arbitrary	general
滝	ロウ ・ ソウ ・ たき	waterfall; rapids; cascade	general
袋	タイ ・ ダイ ・ ふくろ	sack; bag; pouch	general
泰	タイ	peaceful; calm; peace; easy; Thailand	general
滞	タイ ・ テイ ・ とどこおる	stagnate; be delayed; overdue; arrears	general
耐	タイ ・ たえる	-proof; enduring	general
駄	ダ ・ タ	burdensome; pack horse; horse load; send by horse	general
奏	ソウ ・ かなでる	play music; speak to a ruler; complete	general
掃	ソウ ・ シュ ・ はく	sweep; brush	general
操	ソウ ・ サン ・ みさお ・ あやつる	maneuver; manipulate; operate; steer; chastity; virginity; fidelity	general
窓	ソウ ・ ス ・ まど ・ てんまど ・ けむだし	window; pane	general
荘	ソウ ・ ショウ ・ チャン ・ ほうき ・ おごそか	villa; inn; cottage; feudal manor	general
騒	ソウ ・ さわぐ ・ うれい ・ さわがしい	boisterous; make noise; clamor; disturb; excite	general
贈	ゾウ ・ ソウ ・ おくる	presents; send; give to; award to; confer on; presenting something	general
即	ソク ・ つく ・ つける ・ すなわち	instant; namely; as is; conform; agree; adapt	general
孫	ソン ・ まご	grandchild; descendants	general
尊	ソン ・ たっとい ・ とうとい ・ たっとぶ ・ とうとぶ	revered; valuable; precious; noble; exalted	general
妥	ダ	gentle; peace; depravity	general
阻	ソ ・ はばむ	thwart; separate from; prevent; obstruct; deter; impede	general
双	ソウ ・ ふた ・ たぐい ・ ならぶ ・ ふたつ	pair; set; comparison; counter for pairs	general
倉	ソウ ・ くら	godown; warehouse; storehouse; cellar; treasury	general
昔	セキ ・ シャク ・ むかし	once upon a time; antiquity; old times	general
雪	セツ ・ ゆき	snow	general
仙	セン ・ セント	hermit; wizard; cent	general
泉	セン ・ いずみ	spring; fountain	general
浅	セン ・ あさい	shallow; superficial; frivolous; wretched; shameful	general
洗	セン ・ あらう	wash; inquire into; probe	general
潜	セン ・ ひそむ ・ もぐる ・ かくれる ・ くぐる ・ ひそめる	submerge; conceal; hide; lower (voice); hush	general
繊	セン	slender; fine; thin kimono	general
薦	セン ・ すすめる	recommend; mat; advise; encourage; offer	general
銭	セン ・ ゼン ・ ぜに ・ すき	coin; .01 yen; money	general
曽	ソウ ・ ソ ・ ゾウ ・ かつ ・ かつて ・ すなわち	formerly; once; before; ever; never; ex-	general
礎	ソ ・ いしずえ	cornerstone; foundation stone	general
祖	ソ	ancestor; pioneer; founder	general
斉	セイ ・ サイ ・ そろう ・ ひとしい ・ ひとしく ・ あたる ・ はやい	adjusted; alike; equal; similar variety of	general
晴	セイ ・ はれる ・ はれ ・ はれ- ・ -ばれ ・ はらす	clear up	general
牲	セイ	animal sacrifice; offering	general
聖	セイ ・ ショウ ・ ひじり	holy; saint; sage; master; priest	general
誠	セイ ・ まこと	sincerity; admonish; warn; prohibit; truth; fidelity	general
据	キョ ・ すえる ・ すわる	set; lay a foundation; install; equip; squat down; sit down	general
杉	サン ・ すぎ	cedar; cryptomeria	general
瀬	ライ ・ せ	rapids; current; torrent; shallows; shoal	general
是	ゼ ・ シ ・ これ ・ この ・ ここ	just so; this; right; justice	general
吹	スイ ・ ふく	blow; breathe; puff; emit; smoke	general
衰	スイ ・ おとろえる	decline; wane; weaken	general
遂	スイ ・ とげる ・ ついに	consummate; accomplish; attain; commit (suicide)	general
随	ズイ ・ まにまに ・ したがう	follow; though; notwithstanding; while; during; both; all; obey; submit to; comply; at the mercy of (the waves)	general
浄	ジョウ ・ セイ ・ きよめる ・ きよい	clean; purify; cleanse; exorcise; Manchu Dynasty	general
飾	ショク ・ かざる ・ かざり	decorate; ornament; adorn; embellish	general
殖	ショク ・ ふえる ・ ふやす	augment; increase; multiply; raise	general
侵	シン ・ おかす	encroach; invade; raid; trespass; violate	general
寝	シン ・ ねる ・ ねかす ・ いぬ ・ みたまや ・ やめる	lie down; sleep; rest; bed; remain unsold	general
浸	シン ・ ひたす ・ ひたる	immersed; soak; dip; steep; moisten; wet; dunk	general
臣	シン ・ ジン	retainer; subject	general
診	シン ・ みる	checkup; seeing; diagnose; examine	general
仁	ジン ・ ニ ・ ニン	humanity; virtue; benevolence; charity; man; kernel	general
尋	ジン ・ たずねる ・ ひろ	inquire; fathom; look for	general
尽	ジン ・ サン ・ つくす ・ -つくす ・ -づくし ・ -つく ・ -づく ・ -ずく ・ つきる ・ つかす ・ さかづき ・ ことごとく ・ 	exhaust; use up; run out of; deplete; befriend; serve	general
須	ス ・ シュ ・ すべからく ・ すべし ・ ひげ ・ まつ ・ もちいる ・ もとめる	ought; by all means; necessarily	general
剰	ジョウ ・ あまつさえ ・ あまり ・ あまる	surplus; besides	general
壌	ジョウ ・ つち	lot; earth; soil	general
純	ジュン	genuine; purity; innocence; net (profit)	general
巡	ジュン ・ めぐる ・ めぐり	patrol; go around; circumference	general
暑	ショ ・ あつい	sultry; hot; summer heat	general
序	ジョ ・ ついで ・ ついで	preface; beginning; order; precedence; occasion; chance; incidentally	general
徐	ジョ ・ おもむろに	gradually; slowly; deliberately; gently	general
唱	ショウ ・ となえる	chant; recite; call upon; yell	general
奨	ショウ ・ ソウ ・ すすめる	exhort; urge; encourage	general
床	ショウ ・ とこ ・ ゆか	bed; counter for beds; floor; padding; tatami	general
彰	ショウ	patent; clear	general
昌	ショウ ・ さかん	prosperous; bright; clear	general
沼	ショウ ・ ぬま	marsh; lake; bog; swamp; pond	general
照	ショウ ・ てる ・ てらす ・ てれる	illuminate; shine; compare; bashful	general
症	ショウ	symptoms; illness	general
祥	ショウ ・ さいわい ・ きざし ・ よい ・ つまびらか	auspicious; happiness; blessedness; good omen; good fortune	general
訟	ショウ	sue; accuse	general
詳	ショウ ・ くわしい ・ つまびらか	detailed; full; minute; accurate; well-informed	general
丈	ジョウ ・ たけ ・ だけ	length; 10feet; measure; Mr.; Ms.; height; stature; all (one has); only; that's all; merely	general
盾	ジュン ・ たて	shield; escutcheon; pretext	general
准	ジュン	quasi-; semi-; associate	general
旬	ジュン ・ シュン	decameron; 10day period; season (for specific products	general
祝	シュク ・ シュウ ・ いわう	celebrate; congratulate	general
塾	ジュク	cram school; private school	general
熟	ジュク ・ うれる	mellow; ripen; mature; acquire skill	general
俊	シュン	sagacious; genius; excellence	general
瞬	シュン ・ またたく まじろ	wink; blink; twinkle	general
襲	シュウ ・ おそう ・ かさね	attack; advance on; succeed to; pile; heap	general
柔	ジュウ ・ ニュウ ・ やわらか ・ やわらかい ・ やわ ・ やわら	tender; weakness; gentleness; softness	general
渋	ジュウ ・ シュウ ・ しぶ ・ しぶい ・ しぶる	astringent; hesitate; reluctant; have diarrhea	general
縦	ジュウ ・ たて	vertical; length; height; self-indulgent; wayward	general
銃	ジュウ ・ つつ	gun; arms	general
趣	シュ ・ おもむき ・ おもむく	gist; proceed to; tend; become	general
酒	シュ ・ さけ ・ さか-	sake; alcohol	general
寿	ジュ ・ ス ・ シュウ ・ ことぶき ・ ことぶく ・ ことほぐ	longevity; congratulations; one's natural life	general
拾	シュウ ・ ジュウ ・ ひろう	pick up; gather; find; go on foot; ten	general
殊	シュ ・ こと	particularly; especially; exceptionally	general
捨	シャ ・ すてる	discard; throw away; abandon; resign; reject; sacrifice	general
謝	シャ ・ あやまる	apologize; thank; refuse	general
釈	シャク ・ セキ ・ とく ・ すてる ・ ゆるす	explanation	general
芝	シ ・ しば	turf; lawn	general
舎	シャ ・ セキ ・ やどる	cottage; inn; hut; house; mansion	general
耳	ジ ・ みみ	ear	general
軸	ジク	axis; pivot; stem; stalk; counter for book scrolls	general
詩	シ ・ うた	poem; poetry	general
諮	シ ・ はかる	consult with	general
飼	シ ・ かう	domesticate; raise; keep; feed	general
歯	シ ・ よわい ・ は ・ よわい ・ よわいする	tooth; cog	general
孜	シ ・ つとめる	industriousness	general
旨	シ ・ むね ・ うまい	delicious; relish; show a liking for; purport; will; clever; expert	general
枝	シ ・ えだ	bough; branch; twig; limb; counter for branches	general
祉	シ	welfare; happiness	general
糸	シ ・ いと	thread	general
姉	シ ・ あね ・ はは	elder sister	general
惨	サン ・ ザン ・ みじめ ・ いたむ ・ むごい	wretched; disaster; cruelty; harsh	general
酸	サン ・ すい	acid; bitterness; sour; tart	general
暫	ザン ・ しばらく	temporarily; a while; moment; long time	general
刺	シ ・ さす ・ ささる ・ さし ・ さし ・ とげ	thorn; pierce; stab; prick; sting; calling card	general
刷	サツ ・ する ・ -ずり ・ -ずり ・ はく	printing; print	general
撮	サツ ・ とる ・ つまむ ・ -どり	snapshot; take pictures	general
擦	サツ ・ する ・ すれる ・ -ずれ ・ こする ・ こすれる	grate; rub; scratch; scrape; chafe; scour	general
索	サク	cord; rope	general
桜	オウ ・ ヨウ ・ さくら	cherry	general
冊	サツ ・ サク ・ ふみ	tome; counter for books; volume	general
菜	サイ ・ な	vegetable; side dish; greens	general
剤	ザイ ・ スイ ・ セイ ・ かる ・ けずる	dose; medicine; drug	general
唆	サ ・ そそる ・ そそのかす	tempt; seduce; instigate; promote	general
砂	サ ・ シャ ・ すな	sand	general
鎖	サ ・ くさり ・ とざす	chain; irons; connection	general
彩	サイ ・ いろどる	coloring; paint; makeup	general
才	サイ	genius; years old; cubic shaku	general
栽	サイ	plantation; planting	general
祭	サイ ・ まつる ・ まつり ・ まつり	ritual; offer prayers; celebrate; deify; enshrine; worship	general
斎	サイ ・ とき ・ つつしむ ・ ものいみ ・ いむ ・ いわう ・ いつく	purification; Buddhist food; room; worship; avoid; alike	general
郊	コウ	outskirts; suburbs; rural area	general
鉱	コウ ・ あらがね	mineral; ore	general
鋼	コウ ・ はがね	steel	general
豪	ゴウ ・ えらい	overpowering; great; powerful; excelling; Australia	general
克	コク ・ かつ	overcome; kindly; skillfully	general
腰	ヨウ ・ こし	loins; hips; waist; low wainscoting	general
懇	コン ・ ねんごろ	sociable; kind; courteous; hospitable; cordial	general
浩	コウ ・ おおきい ・ ひろい	wide expanse; abundance; vigorous	general
甲	コウ ・ カン ・ カ ・ きのえ	armor; high (voice); A grade; first class; former; instep; carapace	general
硬	コウ ・ かたい	stiff; hard	general
稿	コウ ・ わら ・ したがき	draft; copy; manuscript; straw	general
紅	コウ ・ ク ・ べに ・ くれない ・ あかい	crimson; deep red	general
絞	コウ ・ しぼる ・ しめる ・ しまる	strangle; constrict; wring	general
綱	コウ ・ つな	hawser; class (genus); rope; cord; cable	general
荒	コウ ・ あらい ・ あら- ・ あれる ・ あらす ・ -あらし ・ すさむ	laid waste; rough; rude; wild	general
孝	コウ ・ キョウ	filial piety; child's respect	general
宏	コウ ・ ひろい	wide; large	general
弘	コウ ・ グ ・ ひろい	vast; broad; wide	general
恒	コウ ・ つね ・ つねに	constancy; always	general
拘	コウ ・ かかわる	arrest; seize; concerned; adhere to; despite	general
御	ギョ ・ ゴ ・ おん- ・ お- ・ み-	honorable; manipulate; govern	general
悟	ゴ ・ さとる	enlightenment; perceive; discern; realize; understand	general
誤	ゴ ・ あやまる ・ -あやまる	mistake; err; do wrong; mislead	general
湖	コ ・ みずうみ	lake	general
誇	コ ・ ほこる	boast; be proud; pride; triumphantly	general
顧	コ ・ かえりみる	look back; review; examine oneself; turn around	general
孤	コ	orphan; alone	general
己	コ ・ キ ・ おのれ ・ つちのと ・ な	self; snake; serpent	general
鯨	ゲイ ・ くじら	whale	general
穴	ケツ ・ あな	hole; aperture; slit; cave; den	general
兼	ケン ・ かねる ・ -かねる	concurrently; and	general
剣	ケン ・ つるぎ	sabre; sword; blade; clock hand	general
圏	ケン ・ かこい	sphere; circle; radius; range	general
堅	ケン ・ かたい ・ -がたい	strict; hard; solid; tough; tight; reliable	general
嫌	ケン ・ ゲン ・ きらう ・ きらい ・ いや	dislike; detest; hate	general
犬	ケン ・ いぬ ・ いぬ-	dog	general
肩	ケン ・ かた	shoulder	general
賢	ケン ・ かしこい	intelligent; wise; wisdom; cleverness	general
軒	ケン ・ のき	flats; counter for houses; eaves	general
玄	ゲン	mysterious; occultness	general
径	ケイ ・ みち ・ こみち ・ さしわたし ・ ただちに	diameter; path; method	general
慶	ケイ ・ よろこび	jubilation; congratulate; rejoice; be happy	general
携	ケイ ・ たずさえる ・ たずさわる	portable; carry (in hand); armed with; bring along	general
敬	ケイ ・ キョウ ・ うやまう	awe; respect; honor; revere	general
句	ク	phrase; clause; sentence; passage; paragraph; counter for haiku	general
駆	ク ・ かける ・ かる	drive; run; gallop; advance; inspire; impel	general
駒	ク ・ こま	pony; horse; colt	general
遇	グウ ・ あう	interview; treat; entertain; receive; deal with	general
屈	クツ ・ かがむ ・ かがめる	yield; bend; flinch; submit	general
掘	クツ ・ ほる	dig; delve; excavate	general
熊	ユウ ・ くま	bear	general
訓	クン ・ キン ・ おしえる ・ よむ ・ くんずる	instruction; Japanese character reading; explanation; read	general
群	グン ・ むれる ・ むれ ・ むら ・ むらがる	flock; group; crowd; herd; swarm; cluster	general
兄	ケイ ・ キョウ ・ あに	elder brother; big brother	general
啓	ケイ ・ ひらく ・ さとす	disclose; open; say	general
狂	キョウ ・ くるう ・ くるおしい ・ くるおしい	lunatic; insane; crazy; confuse	general
狭	キョウ ・ コウ ・ せまい ・ せばめる ・ せばまる ・ さ	cramped; narrow; contract; tight	general
胸	キョウ ・ むね ・ むな-	bosom; breast; chest; heart; feelings	general
脅	キョウ ・ おびやかす ・ おどす ・ おどかす	threaten; coerce	general
郷	キョウ ・ ゴウ ・ さと	home town; village; native place; district	general
驚	キョウ ・ おどろく ・ おどろかす	wonder; be surprised; frightened; amazed	general
錦	キン ・ にしき	brocade; fine dress; honors	general
虚	キョ ・ コ ・ むなしい ・ うつろ	void; emptiness; unpreparedness; crack; fissure; untruth	general
距	キョ ・ へだたる けづめ	long-distance; spur; fetlock	general
漁	ギョ ・ リョウ ・ あさる	fishing; fishery	general
魚	ギョ ・ うお ・ さかな ・ -ざかな	fish	general
叫	キョウ ・ さけぶ	shout; exclaim; yell	general
牛	ギュウ ・ うし	cow	general
祈	キ ・ いのる	pray; wish	general
軌	キ	rut; wheel; track; model; way of doing	general
輝	キ ・ かがやく	radiance; shine; sparkle; gleam; twinkle	general
亀	キ ・ キュウ ・ キン ・ かめ	tortoise; turtle	general
偽	ギ ・ カ ・ いつわる ・ にせ ・ いつわり	falsehood; lie; deceive; pretend; counterfeit; forgery	general
