朴	ボク ・ ほう ・ ほお ・ えのき	crude; simple; plain; docile	general
睦	ボク ・ モク ・ むつまじい ・ むつむ ・ むつぶ	intimate; friendly; harmonious	general
奔	ホン ・ はしる	run; bustle	general
凡	ボン ・ ハン ・ およそ ・ おうよそ ・ すべて	mediocre	general
盆	ボン	basin; lantern festival; tray	general
磨	マ ・ みがく ・ する	grind; polish; scour; improve; brush (teeth)	general
魔	マ	witch; demon; evil spirit	general
遍	ヘン ・ あまねく	everywhere; times; widely; generally	general
塀	ヘイ ・ ベイ	fence; wall; (kokuji)	general
幣	ヘイ ・ ぬさ	cash; bad habit; humble prefix; gift; Shinto offerings of cloth; rope; cut paper	general
弊	ヘイ	abuse; evil; vice; breakage	general
癖	ヘキ ・ くせ ・ くせに	mannerism; habit; vice; trait; fault; kink	general
赴	フ ・ おもむく	proceed; get; become; tend	general
阜	フ ・ フウ	hill; mound; left village radical (no. 170)	general
伏	フク ・ ふせる ・ ふす	prostrated; bend down; bow; cover; lay (pipes)	general
淵	エン ・ カク ・ コウ ・ ふち ・ かたい ・ はなわ	abyss; edge; deep pool; the depths	general
沸	フツ ・ わく ・ わかす	seethe; boil; ferment; uproar; breed	general
墳	フン	tomb; mound	general
憤	フン ・ いきどおる	aroused; resent; be indignant; anger	general
奮	フン ・ ふるう	stirred up; be invigorated; flourish	general
賓	ヒン	V.I.P.; guest	general
頻	ヒン ・ しきりに	repeatedly; recur	general
瓶	ビン ・ かめ	flower pot; bottle; vial; jar; jug; vat; urn	general
冨	フ ・ フウ ・ とむ ・ とみ	enrich; wealthy; abundant	general
扶	フ ・ たすける	aid; help; assist	general
符	フ	token; sign; mark; tally; charm	general
膚	フ ・ はだ	skin; body; grain; texture; disposition	general
譜	フ	musical score; music; note; staff; table; genealogy	general
縛	バク ・ しばる	truss; arrest; bind; tie; restrain	general
麦	バク ・ むぎ	barley; wheat	general
函	カン ・ はこ ・ いれる	box (archaic)	general
肇	チョウ ・ ジョウ ・ トウ ・ はじめる ・ はじめ	beginning	general
幡	マン ・ ハン ・ バン ・ ホン ・ はた	flag	general
肌	キ ・ はだ	texture; skin; body; grain	general
畠	はたけ ・ はた	field; farm; garden; (kokuji)	general
鉢	ハチ ・ ハツ	bowl; rice tub; pot; crown	general
伐	バツ ・ ハツ ・ カ ・ ボチ ・ きる ・ そむく ・ うつ	fell; strike; attack; punish	general
鳩	キュウ ・ ク ・ はと ・ あつめる	pigeon; dove	general
帆	ハン ・ ほ	sail	general
搬	ハン	conveyor; carry; transport	general
班	ハン	squad; corps; unit; group	general
藩	ハン	clan; enclosure	general
磐	バン ・ ハン ・ いわ	rock; crag; cliff; wall (in a mine)	general
妃	ヒ ・ きさき	queen; princess	general
扉	ヒ ・ とびら	front door; title page; front page	general
碑	ヒ ・ いしぶみ	tombstone; monument	general
樋	トウ ・ ひ ・ とい	water pipe; gutter; downspout; conduit	general
琵	ビ ・ ヒ	glissando on strings; lute	general
鼻	ビ ・ はな	nose; snout	general
姫	キ ・ ひめ ・ ひめ-	princess	general
媛	エン ・ ひめ	beautiful woman; princess	general
苗	ビョウ ・ ミョウ ・ なえ ・ なわ-	seedling; sapling; shoot	general
柏	ハク ・ ヒャク ・ ビャク ・ かしわ	oak	general
粕	ハク ・ かす	scrap; waste	general
舶	ハク	liner; ship	general
漠	バク	vague; obscure; desert; wide	general
陪	バイ	obeisance; follow; accompany; attend on	general
萩	シュウ ・ はぎ	bush clover	general
伯	ハク	chief; count; earl; uncle; Brazil	general
楠	ナン ・ ダン ・ ゼン ・ ネン ・ くす ・ くすのき	camphor tree	general
尼	ニ ・ あま	nun	general
如	ジョ ・ ニョ ・ ごとし	likeness; like; such as; as if; better; best; equal	general
尿	ニョウ	urine	general
忍	ニン ・ しのぶ ・ しのばせる	endure; bear; put up with; conceal; secrete; spy; sneak	general
寧	ネイ ・ むしろ	rather; preferably	general
猫	ビョウ ・ ねこ	cat	general
乃	ナイ ・ ダイ ・ ノ ・ アイ ・ の ・ すなわち ・ なんじ	from; possessive particle; whereupon; accordingly	general
把	ハ ・ ワ	grasp; faggot; bunch; counter for bundles	general
琶	ハ ・ ベ ・ ワ	lute	general
媒	バイ ・ なこうど	mediator; go-between	general
陶	トウ	pottery; porcelain	general
洞	ドウ ・ ほら	den; cave; excavation	general
胴	ドウ	trunk; torso; hull (ship); hub of wheel	general
銅	ドウ ・ あかがね	copper	general
峠	とうげ	mountain peak; mountain pass; climax; crest; (kokuji)	general
篤	トク ・ あつい	fervent; kind; cordial; serious; deliberate	general
寅	イン ・ とら	sign of the tiger; 3-5AM; third sign of Chinese zodiac	general
屯	トン	barracks; police station; camp	general
敦	トン ・ タイ ・ ダン ・ チョウ ・ あつい	industry; kindliness	general
豚	トン ・ ぶた	pork; pig	general
曇	ドン ・ くもる	cloudy weather; cloud up	general
鈍	ドン ・ にぶい ・ にぶる ・ にぶ- ・ なまる ・ なまくら	dull; slow; foolish; blunt	general
那	ナ ・ ダ ・ なに ・ なんぞ ・ いかん	what?	general
灘	タン ・ ダン ・ なだ ・ せ	open sea	general
鍋	カ ・ なべ	pot; pan; kettle	general
奴	ド ・ やつ ・ やっこ	guy; slave; manservant; fellow	general
刀	トウ ・ かたな ・ そり	sword; saber; knife	general
唐	トウ ・ から	T'ang; China	general
塔	トウ	pagoda; tower; steeple	general
嶋	トウ ・ しま	island	general
悼	トウ ・ いたむ	lament; grieve over	general
桃	トウ ・ もも	peach tree	general
灯	トウ ・ ひ ・ ほ- ・ ともしび ・ ともす ・ あかり	lamp; a light; light; counter for lights	general
筒	トウ ・ つつ	cylinder; pipe; tube; gun barrel; sleeve	general
斗	ト ・ トウ	Big Dipper; 10 sho (vol); sake dipper; dots and cross radical (no. 68)	general
賭	ト ・ かける ・ かけ	gamble; wager; bet	general
弔	チョウ ・ とむらう ・ とぶらう	condolences; mourning; funeral	general
彫	チョウ ・ ほる ・ -ぼり	carve; engrave; chisel	general
眺	チョウ ・ ながめる	stare; watch; look at; see; scrutinize	general
腸	チョウ ・ はらわた	intestines; guts; bowels; viscera	general
跳	チョウ ・ はねる ・ とぶ ・ -とび	hop; leap up; spring; jerk; prance; buck; splash; sputter; snap	general
鎮	チン ・ しずめる ・ しずまる ・ おさえ	tranquilize; ancient peace-preservation centers	general
椎	ツイ ・ スイ ・ つち ・ うつ	oak; mallet	general
漬	シ ・ つける ・ つかる ・ -づけ ・ -づけ	pickling; soak; moisten; steep	general
辻	つじ	crossing; crossroad; street corners; (kokuji)	general
椿	チン ・ チュン ・ つばき	camellia	general
坪	ヘイ ・ つぼ	two-mat area; ‾36 sq ft	general
釣	チョウ ・ つる ・ つり ・ つり-	angling; fish; catch; allure; ensnare	general
亭	テイ ・ チン	pavilion; restaurant; mansion; arbor; cottage; vaudeville; music hall; stage name	general
偵	テイ	spy	general
呈	テイ	display; offer; present; send; exhibit	general
堤	テイ ・ つつみ	dike; bank; embankment	general
訂	テイ	revise; correct; decide	general
逓	テイ ・ かわる ・ たがいに	relay; in turn; sending	general
鄭	テイ ・ ジョウ	an ancient Chinese province	general
泥	デイ ・ ナイ ・ デ ・ ニ ・ どろ	mud; mire; adhere to; be attached to	general
笛	テキ ・ ふえ	flute; clarinet; pipe; whistle; bagpipe; piccolo	general
迭	テツ	transfer; alternation	general
添	テン ・ そえる ・ そう ・ もえる ・ もう	annexed; accompany; marry; suit; meet; satisfy; attach; append; garnish; imitate	general
吐	ト ・ はく ・ つく	spit; vomit; belch; confess; tell (lies)	general
猪	チョ ・ い ・ いのしし	boar	general
恥	チ ・ はじる ・ はじ ・ はじらう ・ はずかしい	shame; dishonor	general
痴	チ ・ しれる ・ おろか	stupid; foolish	general
稚	チ ・ ジ ・ いとけない ・ おさない ・ おくて ・ おでる	immature; young	general
畜	チク	livestock; domestic fowl and animals	general
筑	チク	an ancient musical instrument	general
窒	チツ	plug up; obstruct	general
拓	タク ・ ひらく	clear (the land); open; break up (land)	general
濯	タク ・ すすぐ ・ ゆすぐ	laundry; wash; pour on; rinse	general
濁	ダク ・ ジョク ・ にごる ・ にごす	voiced; uncleanness; wrong; nigori; impurity	general
辰	シン ・ ジン ・ たつ	sign of the dragon; 7-9AM; fifth sign of Chinese zodiac; shin dragon radical (no. 161)	general
棚	ホウ ・ たな ・ -だな	shelf; ledge; rack; mount; mantle; trellis	general
樽	ソン ・ たる	barrel; cask; keg	general
誰	スイ ・ だれ ・ たれ ・ た	who; someone; somebody	general
嘆	タン ・ なげく ・ なげかわしい	sigh; lament; moan; grieve	general
鍛	タン ・ きたえる	forge; discipline; train	general
壇	ダン ・ タン	podium; stage; rostrum; terrace	general
鷹	ヨウ ・ オウ ・ たか	hawk	general
怠	タイ ・ おこたる ・ なまける	neglect; laziness	general
胎	タイ	womb; uterus	general
挿	ソウ ・ さす ・ はさむ	insert; put in; graft; wear (sword)	general
曹	ソウ ・ ゾウ ・ つかさ ・ ともがら ・ へや	cadet; friend	general
巣	ソウ ・ す ・ すくう	nest; rookery; hive; cobweb; den	general
槽	ソウ ・ ふね	vat; tub; tank	general
燥	ソウ ・ はしゃぐ	parch; dry up	general
聡	ソウ ・ さとい ・ みみざとい	wise; fast learner	general
遭	ソウ ・ あう ・ あわせる	encounter; meet; party; association; interview; join	general
憎	ゾウ ・ にくむ ・ にくい ・ にくらしい ・ にくしみ	hate; detest	general
捉	ソク ・ サク ・ とらえる	catch; capture	general
俗	ゾク	vulgar; customs; manners; worldliness; mundane things	general
袖	シュウ ・ そで	sleeve; wing (building); extension; give cold shoulder	general
其	キ ・ ギ ・ ゴ ・ それ ・ その	that	general
蘇	ソ ・ ス ・ よみがえる	be resuscitated; revived	general
僧	ソウ	Buddhist priest; monk	general
壮	ソウ ・ さかん	robust; manhood; prosperity	general
惜	セキ ・ おしい ・ おしむ	pity; be sparing of; frugal; stingy; regret	general
拙	セツ ・ つたない	bungling; clumsy; unskillful	general
摂	セツ ・ ショウ ・ おさめる ・ かねる ・ とる	vicarious; surrogate; act in addition to	general
窃	セツ ・ ぬすむ ・ ひそか	stealth; steal; secret; private; hushed	general
舌	ゼツ ・ した	tongue; reed; clapper	general
扇	セン ・ おうぎ	fan; folding fan	general
旋	セン	rotation; go around	general
践	セン ・ ふむ	tread; step on; trample; practice; carry through	general
遷	セン ・ うつる ・ うつす ・ みやこがえ	transition; move; change	general
禅	ゼン ・ セン ・ しずか ・ ゆずる	Zen; silent meditation	general
疎	ソ ・ ショ ・ うとい ・ うとむ ・ まばら	alienate; rough; neglect; shun; sparse	general
粗	ソ ・ あらい ・ あら-	coarse; rough; rugged	general
隻	セキ	vessels; counter for ships; fish; birds; arrows; one of a pair	general
誓	セイ ・ ちかう	vow; swear; pledge	general
枢	スウ ・ シュ ・ とぼそ ・ からくり	hinge; pivot; door	general
菅	カン ・ ケン ・ すげ	sedge	general
雀	ジャク ・ ジャン ・ サク ・ シャク ・ すずめ	sparrow	general
澄	チョウ ・ すむ ・ すます ・ -すます	lucidity; be clear; clear; clarify; settle; strain; look grave	general
寸	スン	measurement; foot/10	general
姓	セイ ・ ショウ	surname	general
征	セイ	subjugate; attack the rebellious; collect taxes	general
酢	サク ・ す	vinegar; sour; acid; tart	general
垂	スイ ・ たれる ・ たらす ・ たれ ・ -たれ ・ なんなんとす	droop; suspend; hang; slouch	general
炊	スイ ・ たく ・ -だき	cook; boil	general
睡	スイ	drowsy; sleep; die	general
粋	スイ ・ いき	chic; style; purity; essence; pith; cream; elite; choice	general
酔	スイ ・ よう ・ よい ・ よ	drunk; feel sick; poisoned; elated; spellbound	general
瑞	ズイ ・ スイ ・ みず- ・ しるし	congratulations	general
髄	ズイ	marrow; pith	general
崇	スウ ・ あがめる	adore; respect; revere; worship	general
畳	ジョウ ・ チョウ ・ たたむ ・ たたみ ・ かさなる	tatami mat; counter for tatami mats; fold; shut up; do away with	general
蒸	ジョウ ・ セイ ・ むす ・ むれる ・ むらす	steam; heat; sultry; foment; get musty	general
醸	ジョウ ・ かもす	brew; cause	general
錠	ジョウ	lock; fetters; shackles	general
嘱	ショク ・ しょくする ・ たのむ	entrust; request; send a message	general
辱	ジョク ・ はずかしめる	embarrass; humiliate; shame	general
尻	コウ ・ しり	buttocks; hips; butt; rear	general
唇	シン ・ くちびる	lips	general
娠	シン	with child; pregnancy	general
晋	シン ・ すすむ	advance	general
秦	シン ・ はた	Manchu dynasty; name given to naturalized foreigners	general
紳	シン	sire; good belt; gentleman	general
辛	シン ・ からい ・ つらい ・ -づらい ・ かのと	spicy; bitter; hot; acrid	general
刃	ジン ・ ニン ・ は ・ やいば ・ きる	blade; sword; edge	general
甚	ジン ・ はなはだ ・ はなはだしい	tremendously; very; great; exceedingly	general
腎	ジン	kidney	general
迅	ジン	swift; fast	general
諏	シュ ・ ス ・ そう ・ はかる	consult	general
曙	ショ ・ あけぼの	dawn; daybreak	general
庶	ショ	commoner; all; bastard	general
叙	ジョ ・ ついず ・ ついで	confer; relate; narrate; describe	general
匠	ショウ ・ たくみ	artisan; workman; carpenter	general
召	ショウ ・ めす	seduce; call; send for; wear; put on; ride in; buy; eat; drink; catch (cold)	general
哨	ショウ ・ みはり	scout; sentinel	general
尚	ショウ ・ なお	esteem; furthermore; still; yet	general
庄	ショウ ・ ソ ・ ソウ ・ ホウ	level	general
掌	ショウ ・ てのひら ・ たなごころ	manipulate; rule; administer; conduct; palm of hand	general
晶	ショウ	sparkle; clear; crystal	general
湘	ショウ	name of Chinese river; the Sagami river	general
礁	ショウ	reef; sunken rock	general
粧	ショウ	cosmetics; adorn (one's person)	general
肖	ショウ ・ あやかる	resemblance	general
鐘	ショウ ・ かね	bell; gong; chimes	general
冗	ジョウ	superfluous; uselessness	general
循	ジュン	sequential; fellow	general
淳	ジュン ・ シュン ・ あつい	pure	general
潤	ジュン ・ うるおう ・ うるおす ・ うるむ	wet; be watered; profit by; receive benefits; favor; charm; steep	general
淑	シュク ・ しとやか	graceful; gentle; pure	general
粛	シュク ・ スク ・ つつしむ	solemn; quietly; softly	general
峻	シュン ・ けわしい ・ たかい	high; steep	general
駿	シュン ・ スン ・ すぐれる	a good horse; speed; a fast person	general
臭	シュウ ・ くさい ・ -くさい ・ におう ・ におい	stinking; ill-smelling; suspicious looking; odor; savor; fragrance; be fragrant; stink; glow; be bright	general
舟	シュウ ・ ふね ・ ふな- ・ -ぶね	boat; ship	general
酬	シュウ ・ シュ ・ トウ ・ むくいる	repay; reward; retribution	general
汁	ジュウ ・ しる ・ -しる ・ つゆ	soup; juice; broth; sap; gravy; pus	general
獣	ジュウ ・ けもの ・ けだもの	animal; beast	general
叔	シュク	uncle; youth	general
洲	シュウ ・ ス ・ しま	continent; sandbar; island; country	general
朱	シュ ・ あけ	vermilion; cinnabar; scarlet; red; bloody	general
狩	シュ ・ かる ・ かり ・ -がり	hunt; raid; gather	general
珠	シュ ・ たま	pearl; gem; jewel	general
寂	ジャク ・ セキ ・ さび ・ さびしい ・ さびれる ・ さみしい	loneliness; quietly; mellow; mature; death of a priest	general
赦	シャ	pardon; forgiveness	general
斜	シャ ・ ななめ ・ はす	diagonal; slanting; oblique	general
煮	シャ ・ にる ・ -に ・ にえる ・ にやす	boil; cook	general
遮	シャ ・ さえぎる	intercept; interrupt; obstruct	general
蛇	ジャ ・ ダ ・ イ ・ ヤ ・ へび	snake; serpent; hard drinker	general
邪	ジャ ・ よこしま	wicked; injustice; wrong	general
尺	シャク	shaku; Japanese foot; measure; scale; rule	general
篠	ゾウ ・ ショウ ・ しの ・ ささ ・ すず	also N3428; bamboo grass	general
柴	サイ ・ シ ・ しば	brush; firewood	general
湿	シツ ・ シュウ ・ しめる ・ しめす ・ うるおう ・ うるおす	damp; wet; moist	general
漆	シツ ・ うるし	lacquer; varnish; seven	general
疾	シツ ・ はやい	rapidly	general
詞	シ	part of speech; words; poetry	general
雌	シ ・ め- ・ めす ・ めん	feminine; female	general
侍	ジ ・ シ ・ さむらい ・ はべる	waiter; samurai; wait upon; serve	general
慈	ジ ・ いつくしむ	mercy	general
滋	ジ	nourishing; more & more; be luxuriant; planting; turbidity	general
磁	ジ	magnet; porcelain	general
獅	シ ・ しし	lion	general
紫	シ ・ むらさき	purple; violet	general
脂	シ ・ あぶら	fat; grease; tallow; lard; rosin; gum; tar	general
皿	ベイ ・ さら	dish; a helping; plate	general
傘	サン ・ かさ	umbrella	general
薩	サツ ・ サチ	Buddha	general
錯	サク ・ シャク	confused; mix; be in disorder	general
笹	ささ	bamboo grass	general
堺	カイ ・ さかい	world	general
咲	ショウ ・ さく ・ -ざき	blossom; bloom	general
沙	サ ・ シャ ・ すな ・ よなげる	sand	general
詐	サ ・ いつわる	lie; falsehood; deceive; pretend	general
挫	ザ ・ サ ・ くじく ・ くじける	crush; break; sprain; discourage	general
宰	サイ	superintend; manager; rule	general
砕	サイ ・ くだく ・ くだける	smash; break; crush; familiar; popular	general
衡	コウ	equilibrium; measuring rod; scale	general
酵	コウ	fermentation	general
剛	ゴウ	sturdy; strength	general
麹	キク ・ こうじ	malt; yeast	general
穀	コク	cereals; grain	general
酷	コク ・ ひどい	cruel; severe; atrocious; unjust	general
獄	ゴク	prison; jail	general
恨	コン ・ うらむ ・ うらめしい	regret; bear a grudge; resentment; malice; hatred	general
昆	コン	descendants; elder brother; insect	general
痕	コン ・ あと	mark; foot print	general
紺	コン	dark blue; navy	general
魂	コン ・ たましい ・ たま	soul; spirit	general
晃	コウ ・ あきらか	clear	general
洪	コウ	deluge; flood; vast	general
溝	コウ ・ みぞ	gutter; ditch; sewer; drain; 10**32	general
紘	コウ ・ おおづな ・ つな ・ つなぐ	large	general
耕	コウ ・ たがやす	till; plow; cultivate	general
肯	コウ ・ がえんじる	agreement; consent; comply with	general
后	コウ ・ ゴ ・ きさき	empress; queen; after; behind; back; later	general
巧	コウ ・ たくみ ・ たくむ ・ うまい	adroit; skilled; ingenuity	general
慌	コウ ・ あわてる ・ あわただしい	disconcerted; be confused; lose one's head	general
吾	ゴ ・ われ ・ わが- ・ あ-	I; my; our; one's own	general
娯	ゴ	recreation; pleasure	general
碁	ゴ	Go	general
枯	コ ・ かれる ・ からす	wither; die; dry up; be seasoned	general
胡	ウ ・ コ ・ ゴ ・ なんぞ	barbarian; foreign	general
虎	コ ・ とら	tiger; drunkard	general
鼓	コ ・ つづみ	drum; beat; rouse; muster	general
伍	ゴ ・ いつつ	5; 5-man squad; file; line	general
呉	ゴ ・ くれる ・ くれ	give; do something for	general
桂	ケイ ・ かつら	Japanese Judas-tree; cinnamon tree	general
鶏	ケイ ・ にわとり ・ とり	chicken	general
傑	ケツ ・ すぐれる	greatness; excellence	general
潔	ケツ ・ いさぎよい	undefiled; pure; clean; righteous; gallant	general
拳	ケン ・ ゲン ・ こぶし	fist	general
絹	ケン ・ きぬ	silk	general
謙	ケン	self-effacing; humble oneself; condescend; be modest	general
顕	ケン ・ あきらか ・ あらわれる	appear; existing	general
幻	ゲン ・ まぼろし	phantasm; vision; dream; illusion; apparition	general
弦	ゲン ・ つる	bowstring; chord; hypotenuse	general
憩	ケイ ・ いこい ・ いこう	recess; rest; relax; repose	general
菌	キン	germ; fungus; bacteria	general
吟	ギン	versify; singing; recital	general
倶	グ ・ ク ・ ともに	both	general
愚	グ ・ おろか	foolish; folly; absurdity; stupid	general
偶	グウ ・ たま	accidentally; even number; couple; man & wife; same kind	general
隅	グウ ・ すみ	corner; nook	general
釧	セン ・ くしろ ・ うでわ	bracelet	general
靴	カ ・ くつ	shoes	general
窪	ワ ・ ア ・ くぼむ ・ くぼみ ・ くぼまる ・ くぼ	depression; cave in; sink; become hollow	general
栗	リツ ・ リ ・ くり ・ おののく	chestnut	general
桑	ソウ ・ くわ	mulberry	general
勲	クン ・ いさお	meritorious deed; merit	general
薫	クン ・ かおる	send forth fragrance; fragrant; be scented; smoke (tobacco)	general
圭	ケイ ・ ケ	square jewel; corner; angle; edge	general
挟	キョウ ・ ショウ ・ はさむ ・ はさまる ・ わきばさむ ・ さしはさむ	pinch; between	general
鏡	キョウ ・ ケイ ・ かがみ	mirror; speculum; barrel-head; round rice-cake offering	general
仰	ギョウ ・ コウ ・ あおぐ ・ おおせ ・ おっしゃる ・ おっしゃる	face-up; look up; depend; seek; respect; rever; drink; take	general
凝	ギョウ ・ こる ・ こらす ・ こごらす ・ こごらせる ・ こごる	congeal; freeze; stiff; be absorbed in	general
暁	ギョウ ・ キョウ ・ あかつき ・ さとる	daybreak; dawn; in the event	general
桐	トウ ・ ドウ ・ きり	paulownia	general
琴	キン ・ こと	harp; koto	general
恭	キョウ ・ うやうやしい	respect; reverent	general
喬	キョウ ・ たかい	high; boasting	general
峡	キョウ ・ コウ ・ はざま	gorge; ravine	general
亨	コウ ・ キョウ ・ ホウ ・ たてまつる	undergo; answer (phone); take; get; catch	general
享	キョウ ・ コウ ・ うける	receive; undergo; answer (phone); take; get; catch	general
凶	キョウ	villain; evil; bad luck; disaster	general
畿	キ ・ みやこ	capital; suburbs of capital	general
飢	キ ・ うえる	hungry; starve	general
騎	キ	equestrian; riding on horses; counter for equestrians	general
鬼	キ ・ おに ・ おに-	ghost; devil	general
宜	ギ ・ よろしい ・ よろしく	best regards; good	general
戯	ギ ・ ゲ ・ たわむれる ・ ざれる ・ じゃれる	frolic; play; sport	general
擬	ギ ・ まがい ・ もどき	mimic; aim (a gun) at; nominate; imitate	general
欺	ギ ・ あざむく	deceit; cheat; delude	general
弓	キュウ ・ ゆみ	bow; bow (archery, violin)	general
朽	キュウ ・ くちる	decay; rot; remain in seclusion	general
窮	キュウ ・ キョウ ・ きわめる ・ きわまる ・ きわまり ・ きわみ	hard up; destitute; suffer; perplexed; cornered	general
糾	キュウ ・ ただす	twist; ask; investigate; verify	general
毅	キ ・ ギ ・ つよい	strong	general
幾	キ ・ いく- ・ いくつ ・ いくら	how many; how much; how far; how long	general
忌	キ ・ いむ ・ いみ ・ いまわしい	mourning; abhor; detestable; death anniversary	general
机	キ ・ つくえ	desk; table	general
閑	カン	leisure	general
巌	ガン ・ いわ ・ いわお ・ けわしい	rock; crag; boulder	general
眼	ガン ・ ゲン ・ まなこ ・ め	eyeball	general
缶	カン ・ かま	tin can; container; jar radical (no. 121)	general
葛	カツ ・ カチ ・ つづら ・ くず	arrowroot; kudzu	general
轄	カツ ・ くさび	control; wedge	general
樺	カ ・ かば ・ かんば	birch	general
蒲	ホ ・ ボ ・ フ ・ ブ ・ がま ・ かば ・ かま	bullrush; flag; cattail	general
釜	フ ・ かま	kettle; cauldron; iron pot	general
鎌	レン ・ ケン ・ かま	sickle; scythe; trick	general
鴨	オウ ・ かも ・ あひる	wild duck; easy mark	general
茅	ボウ ・ ミョウ ・ かや ・ ちがや	miscanthus reed	general
刈	ガイ ・ カイ ・ かる	reap; cut; clip; trim; prune	general
瓦	ガ ・ かわら ・ ぐらむ	tile; gram	general
