簑	サ ・ サイ ・ みの	a coat raincoat	general
簗	リョウ ・ やな	weir; fish trap	general
絆	ハン ・ きずな ・ ほだす ・ つなぐ	bonds; fetters	general
綺	キ ・ あや	figured cloth; beautiful	general
緻	チ ・ こまかい	fine (i.e. not coarse)	general
胚	ハイ ・ はらみ ・ はらむ	embryo	general
脩	シュウ ・ おさめる ・ ながい ・ ほじし	dried meat	general
膠	コウ ・ キョウ ・ にかわ ・ にべ	glue; isinglass	general
舩	セン ・ ふね ・ ふな-	boat; ship; vessel	general
廉	レン	bargain; reason; charge; suspicion; point; account; purity; honest; low price; cheap; rested; contented; peaceful	general
錬	レン ・ ねる	tempering; refine; drill; train; polish	general
呂	ロ ・ リョ ・ せぼね	spine; backbone	general
魯	ロ ・ おろか	foolish; Russia	general
楼	ロウ ・ たかどの	watchtower; lookout; high building	general
牢	ロウ ・ かたい ・ ひとや	prison; jail; hardness	general
狼	ロウ ・ おおかみ	wolf	general
篭	ロウ ・ ル ・ かご ・ こめる ・ こもる ・ こむ	seclude oneself; cage; coop; implied	general
麓	ロク ・ ふもと	foot of a mountain	general
禄	ロク ・ さいわい ・ ふち	fief; allowance; pension; grant; happiness	general
倭	ワ ・ イ ・ したがう	Yamato; ancient Japan	general
歪	ワイ ・ エ ・ いがむ ・ いびつ ・ ひずむ ・ ゆがむ	warp; bend; strained; distort	general
詫	タ ・ わび ・ わびしい ・ かこつ ・ わびる ・ わびる	apologize	general
藁	コウ ・ わら	straw	general
蕨	ケツ ・ わらび	bracken; fernbrake	general
丼	トン ・ タン ・ ショウ ・ セイ ・ どんぶり	bowl; bowl of food	general
偕	カイ ・ ともに	together	general
冤	エン	false charge; hatred	general
厦	カ ・ サ ・ いえ	house	general
曼	マン ・ バン ・ ながい	wide; beautiful	general
咸	カン ・ ゲン	all; same	general
哺	ホ ・ はぐくむ ・ ふくむ	nurse; suckle	general
喘	ゼン ・ セン ・ あえぐ ・ せき	pant; gasp; breathe hard	general
嗅	キュウ ・ かぐ	smell; sniff; scent	general
嗜	シ ・ たしなむ ・ たしなみ ・ このむ ・ このみ	like; taste; modest	general
囃	サツ ・ ソウ ・ はやす	play (music); accompany; beat time; banter; jeer; applaud	general
姚	ヨウ ・ チョウ ・ うつくしい	beautiful	general
尹	イン ・ おさ ・ ただす	an official rank	general
屏	ヘイ ・ ビョウ ・ おおう ・ しりぞく ・ びょうぶ	wall; fence	general
峙	ジ ・ そばだつ	tower; soar	general
嶽	ガク ・ たけ	peak	general
已	イ ・ やむ ・ すでに ・ のみ ・ はなはだ	stop; halt; previously; already; long ago	general
廣	コウ ・ ひろい ・ ひろまる ・ ひろめる ・ ひろがる ・ ひろげる	broad; wide; spacious	general
彗	スイ ・ エ ・ ケイ ・ セイ ・ ほうき	comet	general
彭	ホウ	swelling; sound of drum	general
徘	ハイ ・ さまよう	wander	general
遼	リョウ	distant	general
鱗	リン ・ うろこ ・ こけ ・ こけら	scales (fish)	general
瑠	ル ・ リュウ	lapis lazuli	general
怜	レイ ・ レン ・ リョウ ・ あわれむ ・ さとい	wise	general
隷	レイ ・ したがう ・ しもべ	slave; servant; prisoner; criminal; follower	general
遥	ヨウ ・ はるか	far off; distant; long ago	general
洛	ラク	Kyoto; the capital	general
酪	ラク	dairy products; whey; broth; fruit juice	general
藍	ラン ・ あい	indigo	general
痢	リ	diarrhea	general
溜	リュウ ・ たまる ・ たまる ・ ためる ・ したたる ・ たまり ・ ため	collect; gather; be in arrears	general
琉	リュウ ・ ル	precious stone; gem; lapis lazuli	general
凌	リョウ ・ しのぐ	endure; keep (rain)out; stave off; tide over; defy; slight; surpass	general
梁	リョウ ・ はり ・ うつばり ・ うちばり ・ やな ・ はし	weir; fish trap; beam; girder	general
稜	リョウ ・ ロウ ・ いつ ・ かど	angle; edge; corner; power; majesty	general
窯	ヨウ ・ かま	kiln; oven; furnace	general
耀	ヨウ ・ かがやく ・ ひかり	shine; sparkle; gleam; twinkle	general
庸	ヨウ	commonplace; ordinary; employment	general
邑	ユウ ・ うれえる ・ くに ・ むら	village; rural community; right village radical (no. 163)	general
柚	ユ ・ ユウ ・ ジク ・ ゆず	citron	general
湧	ユウ ・ ヨウ ・ ユ ・ わく	boil; ferment; seethe; uproar; breed	general
猷	ユウ ・ ヨウ ・ はかりごと ・ はかる	plan; scheme; plan; plot; way	general
佑	ユウ ・ ウ ・ たすける	help; assist	general
薮	ソウ ・ やぶ	thicket; bush; underbrush; grove	general
儲	チョ ・ もうける ・ もうかる ・ もうけ ・ たくわえる	be profitable; yield profit	general
餅	ヘイ ・ ヒョウ ・ もち ・ もちい	mochi rice cake	general
貰	セイ ・ シャ ・ もらう	get; have; obtain	general
厄	ヤク	unlucky; misfortune; bad luck; disaster	general
蒙	モウ ・ ボウ ・ こうむる ・ おおう ・ くらい	ignorance; darkness; get; receive; be subjected to; sustain; Mongolia	general
冥	メイ ・ ミョウ ・ くらい	dark	general
牝	ヒン ・ めす ・ め- ・ めん	female	general
麺	メン ・ ベン ・ むぎこ	noodles; wheat flour	general
妄	モウ ・ ボウ ・ みだりに	delusion; unnecessarily; without authority; reckless	general
孟	モウ ・ ボウ ・ ミョウ ・ かしら	chief; beginning	general
巳	シ ・ み	sign of the snake or serpent; 9-11AM; sixth sign of Chinese zodiac	general
箕	キ ・ み	winnowing	general
蜜	ミツ ・ ビツ	honey; nectar; molasses	general
湊	ソウ ・ みなと ・ あつまる	port; harbor	general
牟	ボウ ・ ム	pupil (eye); moo (cow sound)	general
婿	セイ ・ むこ	bridegroom; son-in-law	general
枕	チン ・ シン ・ まくら	pillow	general
鱒	ソン ・ セン ・ ザン ・ ます	salmon trout	general
桝	ます	measuring box	general
抹	マツ	rub; paint; erase	general
繭	ケン ・ まゆ ・ きぬ	cocoon	general
甫	ホ ・ フ ・ はじめて	for the first time; not until	general
慕	ボ ・ したう	pining; yearn for; love dearly; adore	general
菩	ボ	kind of grass; sacred tree	general
倣	ホウ ・ ならう	emulate; imitate	general
峯	ホウ ・ みね ・ ね	peak; summit	general
捧	ホウ ・ ささげる	lift up; give; offer; consecrate; sacrifice; dedicate	general
朋	ホウ ・ とも	companion; friend	general
萌	ホウ ・ もえる ・ きざす ・ めばえ ・ きざし	show symptoms of; sprout; bud; malt	general
蜂	ホウ ・ はち	bee; wasp; hornet	general
褒	ホウ ・ ほめる	praise; extol	general
鳳	ホウ ・ フウ	male mythical bird	general
某	ボウ ・ それがし ・ なにがし	so-and-so; one; a certain; that person	general
鉾	ボウ ・ ム ・ ほこ	halberd; arms; festival float	general
頬	キョウ ・ ほお ・ ほほ	cheek	general
碧	ヘキ ・ ヒャク	blue; green	general
蔑	ベツ ・ ないがしろ ・ なみする ・ くらい ・ さげすむ	ignore; despise; neglect; ridicule	general
篇	ヘン	volume; chapter; book; editing; compilation	general
附	フ ・ つける ・ つく	affixed; attach; refer to; append	general
侮	ブ ・ あなどる ・ あなずる	scorn; despise; make light of; contempt	general
撫	ブ ・ フ ・ なでる	stroke; pat; smooth down	general
糞	フン ・ くそ	shit; feces; excrement	general
瀕	ヒン ・ ほとり	shore; brink; verge	general
芙	フ	lotus; Mt Fuji	general
箸	チョ ・ チャク ・ はし	chopsticks	general
噺	はなし	talk; (kokuji)	general
塙	カク ・ コウ ・ はなわ ・ かたい	projecting tableland or mountain	general
隼	シュン ・ ジュン ・ はやぶさ	falcon	general
斑	ハン ・ ふ ・ まだら	spot; blemish; speck; patches	general
汎	ハン ・ ブ ・ フウ ・ ホウ ・ ホン ・ ただよう ・ ひろい	pan-	general
畔	ハン ・ あぜ ・ くろ ・ ほとり	paddy ridge; levee	general
煩	ハン ・ ボン ・ わずらう ・ わずらわす	anxiety; trouble; worry; pain; ill; annoy; nuisance; irksome	general
頒	ハン ・ わかつ	distribute; disseminate; partition; understand	general
蕃	バン ・ ハン	grow luxuriously	general
蛮	バン ・ えびす	barbarian	general
卑	ヒ ・ いやしい ・ いやしむ ・ いやしめる	lowly; base; vile; vulgar	general
斐	ヒ ・ イ	beautiful; patterned	general
泌	ヒツ ・ ヒ	ooze; flow; soak in; penetrate; secrete	general
緋	ヒ ・ あけ ・ あか	scarlet; cardinal	general
罷	ヒ ・ まかり- ・ やめる	quit; stop; leave; withdraw; go	general
眉	ビ ・ ミ ・ まゆ	eyebrow	general
膝	シツ ・ ひざ	knee; lap	general
桧	カイ ・ ひのき ・ ひ	Japanese cypress	general
彪	ヒョウ ・ ヒュウ ・ あや	spotted; mottled; patterned; small tiger	general
廟	ビョウ ・ ミョウ ・ たまや ・ みたまや ・ やしろ	mausoleum; shrine; palace	general
蛭	シツ ・ チツ ・ ひる	leech	general
彬	ヒン ・ フン ・ うるわしい ・ あきらか	refined; gentle	general
剥	ハク ・ ホク ・ へぐ ・ へずる ・ むく ・ むける ・ はがれる ・ はぐ ・ はげる ・ はがす	come off; peel; fade; discolor	general
匂	におう ・ におい ・ におわせる	fragrant; stink; glow; insinuate; (kokuji)	general
虹	コウ ・ にじ	rainbow	general
韮	キュウ ・ ク ・ にら	leek	general
濡	ジュ ・ ニュ ・ ぬれる ・ ぬらす ・ ぬれる ・ ぬらす ・ うるおい ・ うるおう ・ うるおす	get wet; damp; make love	general
撚	ネン ・ よる ・ よれる ・ より ・ ひねる	twist; twine; kinky	general
巴	ハ ・ ともえ ・ うずまき	comma-design	general
播	ハ ・ バン ・ ハン ・ まく	plant; sow	general
婆	バ ・ ばば ・ ばあ	old woman; grandma; wet nurse	general
罵	バ ・ ののしる	abuse; insult	general
芭	バ ・ ハ	banana	general
牌	ハイ ・ ぱい ・ ふだ	label; signboard; medal; mahjong tiles	general
憧	ショウ ・ トウ ・ ドウ ・ あこがれる	yearn after; long for; aspire to; admire; adore	general
瞳	ドウ ・ トウ ・ ひとみ	pupil	general
匿	トク ・ かくまう	hide; shelter; shield	general
凸	トツ ・ でこ	convex; beetle brow; uneven	general
苫	セン ・ とま	rush matting	general
酉	ユウ ・ とり	west; bird; sign of the bird; 5-7PM; tenth sign of Chinese zodiac; sake radical (no. 164)	general
惇	シュン ・ ジュン ・ トン ・ あつい	sincere; kind; considerate	general
呑	トン ・ ドン ・ のむ	drink	general
謎	メイ ・ ベイ ・ なぞ	riddle; puzzle; enigma; hint; tip	general
楢	シュウ ・ ユウ ・ なら	oak	general
謄	トウ	mimeograph; copy	general
宕	トウ ・ すぎる	cave	general
淘	トウ ・ よなげる	select	general
燈	トウ ・ ひ ・ ほ- ・ ともしび ・ ともす ・ あかり	nonstandard for J825	general
杜	ト ・ トウ ・ ズ ・ もり ・ ふさぐ ・ やまなし	woods; grove	general
喋	チョウ ・ トウ ・ しゃべる ・ ついばむ	talk; chat; chatter	general
帖	チョウ ・ ジョウ ・ かきもの	quire (of paper); bundle of seaweed; counter for screens; notebook	general
暢	チョウ ・ のびる	stretch	general
蝶	チョウ	butterfly	general
諜	チョウ ・ ちょうずる ・ うかがう ・ しめす	spy out; reconnoiter	general
銚	チョウ ・ ヨウ ・ なべ	sake bottle	general
勅	チョク ・ いましめる ・ みことのり	imperial order	general
槌	ツイ ・ つち	hammer; mallet	general
槻	キ ・ つき	Zelkova tree	general
佃	テン ・ デン ・ つくだ	cultivated rice field	general
蔦	チョウ ・ つた	vine; ivy	general
綴	テイ ・ テツ ・ テチ ・ ゲツ ・ とじる ・ つづる ・ つづり ・ すみやか	compose; spell; write; bind (books)	general
壷	コ ・ つぼ	jar; pot; hinge knuckle; one's aim	general
爪	ソウ ・ つめ ・ つま-	claw; nail; talon	general
吊	チョウ ・ つる ・ つるす	suspend; hang; wear (sword)	general
剃	テイ ・ まい ・ そる ・ する	shave	general
悌	テイ ・ ダイ	serving our elders	general
挺	チョウ ・ テイ ・ ぬく	counter for guns, inksticks, palanquins, rickshaws; bravely volunteer	general
梯	テイ ・ タイ ・ はしご	ladder; stairs; insatiable drinking	general
禎	テイ ・ さいわい	happiness; blessed; good fortune; auspicious	general
諦	テイ ・ タイ ・ あきらめる ・ あきらめる ・ つまびらか ・ まこと	abandon; give up	general
蹄	テイ ・ ひづめ	hoof	general
釘	テイ ・ チョウ ・ くぎ	nail; tack; peg	general
滴	テキ ・ しずく ・ したたる	drip; drop	general
轍	テツ ・ わだちい ・ わだち	rut; wheel track	general
貼	テン ・ チョウ ・ はる ・ つく	stick; paste; apply	general
衷	チュウ	inmost; heart; mind; inside	general
鋳	チュウ ・ イ ・ シュ ・ シュウ ・ いる	casting; mint	general
弛	チ ・ シ ・ たるむ ・ たるめる ・ たゆむ ・ ゆるむ ・ ゆるみ	slacken; relax	general
逐	チク	pursue; drive away; chase; accomplish; attain; commit	general
嫡	チャク ・ テキ	legitimate wife; direct descent (non-bastard)	general
檀	ダン ・ タン ・ まゆみ	cedar; sandlewood; spindle tree	general
啄	タク ・ ツク ・ トク ・ ついばむ ・ つつく	peck; pick up	general
琢	タク ・ みがく	polish	general
凧	いかのぼり ・ たこ	kite; (kokuji)	general
只	シ ・ ただ	only; free; in addition	general
叩	コウ ・ たたく ・ はたく ・ すぎ	strike; beat; hit; thrash; criticize	general
但	タン ・ ただし	however; but	general
巽	ソン ・ たつみ	southeast	general
竪	ジュ ・ たて ・ たてる ・ こども	length; height; warp	general
狸	リ ・ ライ ・ たぬき	tanuki; raccoon	general
湛	タン ・ チン ・ ジン ・ セン ・ しずむ ・ たたえる	fill; wear (a smile); clear; pure; dense; deep	general
蛋	タン	barbarian; egg	general
黛	タイ ・ まゆずみ	blackened eyebrows	general
鯛	チョウ ・ たい	sea bream; red snapper	general
醍	ダイ ・ タイ ・ テイ	whey; good Buddhist teaching	general
戴	タイ ・ いただく	be crowned with; live under (a ruler); receive	general
舵	ダ ・ タ ・ かじ	rudder; helm; wheel	general
楕	ダ ・ タ	ellipse	general
堆	タイ ・ ツイ ・ うずたかい	piled high	general
爽	ソウ ・ あきらか ・ さわやか ・ たがう	refreshing; bracing; resonant; sweet; clear	general
宋	ソウ	dwell; Sung dynasty	general
惣	ソウ ・ いそがしい ・ そうじて	all	general
槍	ソウ ・ ショウ ・ やり	spear; lance; javelin	general
漕	ソウ ・ こぐ ・ はこぶ	rowing; scull; paddle	general
綜	ソウ ・ おさめる ・ すべる	rule	general
蒼	ソウ ・ あおい	blue; pale	general
藻	ソウ ・ も	seaweed; duckweed	general
霜	ソウ ・ しも	frost	general
賊	ゾク	burglar; rebel; traitor; robber	general
揃	セン ・ そろえる ・ そろう ・ そろい ・ きる	be complete; uniform; all present	general
堕	ダ ・ おちる ・ くずす ・ くずれる	degenerate; descend to; lapse into	general
惰	ダ	lazy; laziness	general
叢	ソウ ・ ス ・ くさむら ・ むらがる ・ むら	plexus; clump of bushes; thicket	general
斥	セキ ・ しりぞける	reject; retreat; recede; withdraw; repel; repulse	general
脊	セキ ・ せ ・ せい	stature; height	general
尖	セン ・ とがる ・ さき ・ するどい	be pointed; sharp; taper; displeased; angry; edgy	general
栓	セン	plug; bolt; cork; bung; stopper	general
煎	セン ・ せんじる ・ いる ・ にる	broil; parch; roast; boil	general
舛	ブ ・ セン ・ まい ・ そむく	dancing radical (no. 136)	general
漸	ゼン ・ やや	steadily; gradually advancing; finally; barely	general
繕	ゼン ・ つくろう	darning; repair; mend; trim; tidy up; adjust	general
膳	ゼン ・ セン ・ かしわ ・ すすめる ・ そなえる	small low table; tray	general
租	ソ	tariff; crop tax; borrowing	general
逝	セイ ・ ゆく ・ いく	departed; die	general
雛	スウ ・ ス ・ ジュ ・ ひな ・ ひよこ	chick; squab; duckling; doll	general
椙	すぎ	Japanese cedar; cryptomeria	general
裾	キョ ・ コ ・ すそ	cuff; hem; foot of mountain	general
畝	ボウ ・ ホ ・ モ ・ ム ・ せ ・ うね	furrow; 30 tsubo; ridge; rib	general
凄	セイ ・ サイ ・ さむい ・ すごい ・ すさまじい	uncanny; weird; threatening; horrible	general
厨	シュウ ・ ズ ・ チュ ・ チュウ ・ くりや	kitchen	general
逗	トウ ・ ズ ・ とどまる	stop	general
帥	スイ	commander; leading troops; governor	general
翠	スイ ・ かわせみ ・ みどり	green	general
杖	ジョウ ・ つえ	staff; cane	general
穣	ジョウ ・ わら ・ ゆたか	good crops; prosperity; 10**28	general
埴	ショク ・ はに ・ へな	clay	general
拭	ショク ・ シキ ・ ぬぐう ・ ふく	wipe; mop; swab	general
榛	シン ・ ハン ・ はしばみ ・ はり	hazelnut; filbert	general
芯	シン	wick	general
薪	シン ・ たきぎ ・ まき	fuel; firewood; kindling	general
壬	ニン ・ ジン ・ イ ・ みずのえ	9th calendar sign	general
嬢	ジョウ ・ むすめ	lass; girl; Miss; daughter	general
渚	ショ ・ なぎさ	strand; beach; shore	general
升	ショウ ・ ます	measuring box; 1.8 liter	general
娼	ショウ ・ あそびめ	prostitute	general
宵	ショウ ・ よい	wee hours; evening; early night	general
抄	ショウ	extract; selection; summary; copy; spread thin	general
樟	ショウ ・ くす	camphor	general
硝	ショウ	nitrate; saltpeter	general
蒋	ショウ ・ ソウ ・ まこも ・ はげます	reed	general
蕉	ショウ	banana	general
詔	ショウ ・ みことのり	imperial edict	general
醤	ショウ ・ ひしお	a kind of miso	general
鍾	ショウ ・ シュ ・ あつめる ・ さかずき ・ かね	spindle; gather; collect	general
殉	ジュン	martyrdom; follow by resigning	general
舜	シュン	type of morning glory; rose of Sharon; althea	general
蹴	シュク ・ シュウ ・ ける	kick	general
醜	シュウ ・ みにくい ・ しこ	ugly; unclean; shame; bad looking	general
儒	ジュ	Confucian	general
呪	ジュ ・ シュ ・ シュウ ・ ズ ・ まじなう ・ のろい ・ まじない ・ のろう	spell; curse; charm; malediction	general
囚	シュウ ・ とらわれる	captured; criminal; arrest; catch	general
愁	シュウ ・ うれえる ・ うれい	distress; grieve; lament; be anxious	general
腫	シュ ・ ショウ ・ はれる ・ はれ ・ はらす ・ くむ ・ はれもの	tumor; swelling	general
酌	シャク ・ くむ	bar-tending; serving sake; the host; draw (water); ladle; scoop; pump	general
錫	セキ ・ シャク ・ すず ・ たまう	copper; tin	general
偲	サイ ・ シ ・ しのぶ	recollect; remember	general
縞	コウ ・ しま ・ しろぎぬ	stripe	general
蒔	シ ・ ジ ・ うえる ・ まく	sow (seeds)	general
汐	セキ ・ しお ・ うしお ・ せい	eventide; tide; salt water; opportunity	general
宍	ニク ・ ジク ・ しし	muscles; meat	general
雫	ダ ・ しずく	drop; trickle; dripping	general
叱	シツ ・ シチ ・ しかる	scold; reprove	general
嫉	シツ ・ そねむ ・ ねたむ ・ にくむ	jealous; envy	general
賜	シ ・ たまわる ・ たまう ・ たもう	grant; gift; boon; results	general
肢	シ	limb; arms & legs	general
嗣	シ	heir; succeed	general
皐	コウ ・ さつき	swamp; shore	general
鮫	コウ ・ さめ ・ みずち	shark	general
桟	サン ・ セン ・ かけはし	scaffold; cleat; frame; jetty; bolt (door)	general
蚕	サン ・ テン ・ かいこ ・ こ	silkworm	general
讃	サン ・ ほめる ・ たたえる	praise; title on a picture	general
斬	ザン ・ サン ・ セン ・ ゼン ・ きる	beheading; kill; murder	general
伺	シ ・ うかがう	pay respects; visit; ask; inquire; question; implore	general
鮭	カイ ・ ケイ ・ さけ ・ しゃけ ・ ふぐ	salmon	general
冴	ゴ ・ コ ・ さえる ・ こおる ・ ひえる	be clear; serene; cold; skilful	general
榊	さかき	sacred Shinto tree; (kokuji)	general
鷺	ロ ・ さぎ	heron	general
搾	サク ・ しぼる	squeeze	general
朔	サク ・ ついたち	conjunction (astronomy); first day of month	general
嵯	サ ・ シ	steep; craggy; rugged	general
坐	ザ ・ サ ・ すわる ・ おわす ・ そぞろに ・ まします	sit	general
犀	サイ ・ セイ	rhinocerous	general
砦	サイ ・ とりで	fort; stronghold; entrenchments	general
鴻	コウ ・ ゴウ ・ おおとり ・ ひしくい ・ おおがり	large bird; wild goose; large; great; powerful; prosperous	general
壕	コウ ・ ゴウ ・ ほり	trench; dugout; air raid shelter	general
拷	ゴウ	torture; beat	general
轟	コウ ・ ゴウ ・ とどろかす ・ とどろく	roar; thunder; boom resound	general
鵠	コク ・ コウ ・ くぐい ・ まと	swan	general
惚	コツ ・ ほける ・ ぼける ・ ほれる	fall in love with; admire; grow senile	general
狛	ハク ・ こま	archaic part of Korea; lion-dog shrine guards	general
此	シ ・ これ ・ この ・ ここ	this; current; next; coming; last; past	general
頃	ケイ ・ キョウ ・ ころ ・ ごろ ・ しばらく	time; about; toward	general
杭	コウ ・ くい	stake; post; picket	general
喉	コウ ・ のど	throat; voice	general
坑	コウ	pit; hole	general
孔	コウ ・ あな	cavity; hole; slit; very; great; exceedingly	general
巷	コウ ・ ちまた	fork in road; scene; arena; theater	general
乞	コツ ・ キツ ・ キ ・ キケ ・ コチ ・ こう	beg; invite; ask	general
鯉	リ ・ こい	carp	general
侯	コウ	marquis; lord; daimyo	general
狐	コ ・ きつね	fox	general
袴	コ ・ ク ・ はかま ・ ずぼん	men's formal divided skirt	general
股	コ ・ また ・ もも	thigh; crotch; yarn; strand	general
姑	コ ・ しゅうとめ ・ しゅうと ・ おば ・ しばらく	mother-in-law	general
弧	コ	arc; arch; bow	general
渓	ケイ ・ たに ・ たにがわ	mountain stream; valley	general
稽	ケイ ・ かんがえる ・ とどめる	think; consider; quarrel	general
茎	ケイ ・ キョウ ・ くき	stalk; stem	general
蛍	ケイ ・ ほたる	lightning-bug; firefly	general
頚	ケイ ・ くび	neck; head	general
倹	ケン ・ つましい ・ つづまやか	frugal; economy; thrifty	general
喧	ケン ・ やかましい ・ かまびすしい	noisy; boisterous	general
硯	ケン ・ ゲン ・ すずり	inkstone	general
鍵	ケン ・ かぎ	key	general
慧	ケイ ・ エ ・ さとい	wise	general
芹	キン ・ せり	parsley	general
襟	キン ・ えり	collar; neck; lapel	general
謹	キン ・ つつしむ	discreet; reverently; humbly	general
矩	ク ・ かね ・ かねざし ・ さしがね	ruler; carpenter's square	general
寓	グウ ・ グ ・ ドウ ・ ぐうする ・ かこつける ・ よせる ・ よる ・ かりずまい	temporary abode; keep; imply; suggest	general
串	カン ・ ケン ・ セン ・ くし ・ つらぬく	shish kebab; spit; skewer	general
櫛	シツ ・ くし ・ くしけずる	comb	general
隈	ワイ ・ エ ・ くま ・ すみ	corner; nook; recess	general
矯	キョウ ・ ためる	rectify; straighten; correct; reform; cure; control; pretend; falsify	general
饗	キョウ ・ うける ・ もてなす	banquet	general
尭	ギョウ ・ たかい	high; far	general
欣	キン ・ ゴン ・ コン ・ よろこぶ ・ よろこび	take pleasure in; rejoice	general
欽	キン ・ コン ・ つつしむ	respect; revere; long for	general
侠	キョウ ・ きゃん ・ おとこだて	tomboy; chivalry	general
僑	キョウ	temporary home	general
匡	キョウ ・ オウ ・ すくう	correct; save; assist	general
卿	ケイ ・ キョウ ・ きみ	you; lord; secretary; state minister	general
汽	キ	vapor; steam	general
稀	キ ・ ケ ・ まれ ・ まばら	rare; phenomenal; dilute (acid)	general
祇	ギ ・ キ ・ シ ・ くにつかみ ・ ただ ・ まさに	national or local god; peaceful; great	general
橘	キツ ・ たちばな	mandarin orange	general
杵	ショ ・ ソ ・ きね	wooden pestle	general
仇	キュウ ・ グ ・ あだ ・ あた ・ かたき ・ つれあい	foe; enemy; revenge; grudge; feud	general
嬉	キ ・ うれしい ・ たのしむ	glad; pleased; rejoice	general
舘	カン ・ やかた ・ たて	mansion; large building; palace	general
玩	ガン ・ もちあそぶ ・ もてあそぶ	play; take pleasure in; trifle with; make sport of	general
癌	ガン	cancer; cancerous evil	general
翫	ガン ・ もてあそぶ	take pleasure in; play instrument	general
贋	ガン ・ にせ	counterfeit; forgery	general
雁	ガン ・ かり ・ かりがね	wild goose	general
竿	カン ・ さお	pole; rod; scale beam; violin neck	general
諌	カン ・ いさめ ・ いさめる	admonish; dissuade	general
褐	カツ	brown; woollen kimono	general
叶	キョウ ・ かなえる ・ かなう	grant; answer	general
兜	トウ ・ ト ・ かぶと	helmet; head piece	general
噛	コウ ・ ゴウ ・ かむ ・ かじる	chew; bite; gnaw	general
萱	ケン ・ かや ・ かんぞう	miscanthus reed	general
粥	イク ・ シュク ・ ジュク ・ かゆ ・ かい ・ ひさぐ	rice gruel	general
苅	ガイ ・ カイ ・ かる	cutting (grass)	general
棺	カン	coffin; casket	general
魁	カイ ・ さきがけ ・ かしら	charging ahead of others	general
蟹	カイ ・ かに	crab	general
凱	ガイ ・ カイ ・ かちどき ・ やわらぐ	victory song	general
劾	ガイ	censure; criminal investigation	general
蓋	ガイ ・ カイ ・ コウ ・ ふた ・ けだし ・ おおう ・ かさ ・ かこう	cover; lid; flap	general
