顯	ケン ・ あきらか ・ あらわれる	manifest; display; evident; clear	general
騷	ソウ ・ さわぐ ・ うれい ・ さわがしい	harass; bother; annoy; disturb; agitate; sad; grieved	general
驍	ギョウ ・ キョウ ・ たけし ・ つよい	strong; good horse; gallant; brave; ferocious	general
驗	ケン ・ ゲン ・ あかし ・ しるし ・ ためす ・ ためし	verification; effect; testing	general
髮	ハツ ・ かみ	hair	general
鷄	ケイ ・ にわとり ・ とり	chicken	general
麒	キ	Chinese unicorn; genius; giraffe; bright; shining	general
齊	セイ ・ サイ ・ そろう ・ ひとしい ・ ひとしく ・ あたる ・ はやい	alike; equal; similar; Saito	general
堯	ギョウ ・ たかい	high; far	general
槇	テン ・ シン ・ まき ・ こずえ	twig; Chinese black pine	general
遙	ヨウ ・ はるか	far off; distant; long ago	general
衞	エイ ・ エ ・ まもる	defense	general
裝	ソウ ・ ショウ ・ よそおう ・ よそおい	dress; pretend; disguise; profess	general
覽	ラン ・ みる	look at; inspect; perceive	general
謠	ヨウ ・ うたう ・ うた	chant (esp. Noh); folksong; ballad	general
讓	ジョウ ・ ゆずる	allow; permit; yield; concede	general
賣	バイ ・ うる ・ うれる	sell; betray; show off	general
轉	テン ・ ころがる ・ ころげる ・ ころがす ・ ころぶ ・ まろぶ ・ うたた ・ うつる	shift; move; turn	general
逞	テイ ・ たくましい	sturdy; brawny; bold	general
醉	スイ ・ よう ・ よい	get drunk; feel sick; poisoned; elated; spellbound	general
釀	ジョウ ・ かもす	brew; cause	general
釉	ユウ ・ うわぐすり	glaze; enamel	general
鎭	チン ・ しずめる ・ しずまる ・ おさえ	ancient peace-preservation centers	general
鑄	チュウ ・ シュ ・ シュウ ・ いる	cast; mint	general
苺	バイ ・ マイ ・ いちご	strawberry	general
莊	ソウ ・ ショウ ・ チャン ・ ほうき ・ おごそか	broom	general
萠	ホウ ・ もえる ・ きざす ・ めばえ ・ きざし	show symptoms of; sprout; bud; malt	general
蕾	ライ ・ つぼみ	bud (plants, mushrooms not yet opened)	general
藥	ヤク ・ くすり	medicine; chemical; enamel; gunpowder; benefit	general
粹	スイ ・ いき	pure; unadulterated; select	general
縣	ケン ・ かける	county; district; subdivision	general
縱	ジュウ ・ たて	indulge in; give free reign to	general
纖	セン	fine; slender; thin kimono	general
羚	レイ ・ リョウ ・ かもしか	antelope	general
飜	ハン ・ ホン ・ ひるがえす ・ ひるがえる	flip over; upset; capsize	general
聽	チョウ ・ きく ・ ゆるす	careful enquiry; headstrong	general
臟	ゾウ ・ はらわた	viscera; bowels	general
與	ヨ ・ あたえる ・ あずかる ・ くみする ・ ともに	participate in; give; award; impart; provide; cause	general
滯	タイ ・ テイ ・ とどこおる	block up; obstruct; stagnant	general
澁	ジュウ ・ シュウ ・ しぶ ・ しぶい ・ しぶる	astringent; harsh; uneven; rough	general
濕	シツ ・ シュウ ・ しめる ・ しめす ・ うるおう ・ うるおす	wet; moist; humid; damp; an illness	general
煌	コウ ・ きらめく ・ きらめく ・ かがやく	glitter; gleam; twinkle	general
燒	ショウ ・ やく ・ やける	burn; bake; heat; roast	general
爭	ソウ ・ あらそう ・ いかでか	to dispute; fight; contend; strive	general
爲	イ ・ ため ・ なる ・ なす ・ する ・ たり ・ つくる ・ なり	change; be of use; reach to; do; try; practice; cost; serve as	general
狹	キョウ ・ コウ ・ せまい ・ せばめる ・ せばまる ・ さ	narrow; contract; reduce; tight; limited	general
默	ボク ・ モク ・ だまる ・ もだす	silent; quiet; still; dark	general
獸	ジュウ ・ けもの ・ けだもの	beast; animal; bestial	general
珈	カ ・ かみかざり	ornamental hairpin	general
珀	ハク	amber	general
琥	コ	jewelled utensil	general
疊	ジョウ ・ チョウ ・ たたむ ・ たたみ ・ かさなる ・ かさねる	tatami; counter for tatami mats; fold; shut up; do away with	general
盡	ジン ・ サン ・ つくす ・ つきる ・ つかす ・ さかづき ・ ことごとく	exhaust; use up; run out of; deplete; befriend; serve	general
碎	サイ ・ くだく ・ くだける	break; smash; broken; busted	general
祕	ヒ ・ ひめる ・ かくす	mysterious; secret; abstruse	general
祿	ロク ・ さいわい ・ ふち	fief; allowance; pension; grant; happiness	general
禪	ゼン ・ セン ・ しずか ・ ゆずる	Zen Buddhism; silent meditation	general
禮	レイ ・ ライ	social custom; manners; courtesy; rites	general
稟	リン ・ ヒン ・ こめぐら	salary in rice	general
稻	トウ ・ テ ・ いね ・ いな-	rice plant	general
穗	スイ ・ ほ	ear (of grain); head; crest (of wave)	general
穰	ジョウ ・ わら ・ ゆたか	abundance	general
樣	ヨウ ・ ショウ ・ さま	Esq.; way; manner; situation; polite suffix	general
橙	トウ ・ だいだい	bitter orange	general
檢	ケン ・ しらべる	check; examine	general
櫂	トウ ・ タク ・ かい ・ かじ	oar; scull; paddle	general
櫻	オウ ・ ヨウ ・ さくら	cherry	general
盜	トウ ・ ぬすむ	thief; to steal	general
氣	キ ・ ケ ・ いき	spirit; mind; air; atmosphere; mood	general
淨	ジョウ ・ セイ ・ きよめる ・ きよい	pure; clean; unspoiled	general
懷	カイ ・ エ ・ ふところ ・ なつかしい ・ なつかしむ ・ なつく ・ なつける ・ いだく ・ おもう	pocket; feelings; heart; yearn; miss someone; become attached to; bosom; breast	general
戰	セン ・ いくさ ・ たたかう ・ おののく ・ そよぐ	war; fighting; battle	general
戲	ギ ・ ゲ ・ たわむれる ・ たわむれ	play; frolic; sport	general
拔	バツ ・ ハイ ・ ぬく ・ ぬける ・ ぬかす ・ ぬかる	extract; pull out; pilfer; quote; remove; omit	general
拜	ハイ ・ おがむ ・ おろがむ	worship; adore; pray to	general
拂	ヒツ ・ フツ ・ ホツ ・ はらう	clear out; sweep away	general
搖	ヨウ ・ ゆれる ・ ゆらぐ ・ ゆるぐ ・ ゆする ・ ゆさぶる ・ ゆすぶる ・ うごく	wag; swing; wave; shake; scull	general
攝	セツ ・ ショウ ・ おさめる ・ かねる ・ とる	surrogate; act in addition to	general
收	シュウ ・ おさめる ・ おさまる	income	general
敍	ジョ ・ ついず ・ ついで	express; state; relate; narrate	general
昊	コウ ・ そら	sky; big	general
晄	コウ ・ あきらか	clear	general
晝	チュウ ・ ひる	daytime; daylight	general
